# Constructed from biom file
#OTU ID	32I9UAPQ.518112	32I9UNA9.518098	38U4VAHB.518100	38U4VNBW.518090	41E1KAMA.517991	41E1KNBP.517985	59S9WAIH.518013	59S9WNC6.518055	5EKFOAO4.518164	5EKFONB3.518125	5TA9VAT9.518088	5TA9VN6K.518161	6G2KBASQ.517999	6G2KBNS6.518045	82S3MAZ4.518145	82S3MNBY.518050	8XBKGABK.517998	8XBKGN9F.518085	A8A34AP9.518086	A8A34NCW.518023	BFJMKAKB.518159	BFJMKNMP.518102	C0095.N.518123	C0095.T.518141	C0112.N.518001	C0112.T.518024	C0133.N.518051	C0133.T.518133	C0134.N.518072	C0134.T.517988	C0149.N.518039	C0149.T.518132	C0154.N.518002	C0154.T.518091	C0159.N.518042	C0159.T.518087	C0186.N.518143	C0186.T.518019	C0195.N.518110	C0195.T.517986	C0198.N.518081	C0198.T.518166	C0206.N.518065	C0206.T.518053	C0209.N.517984	C0209.T.518128	C0211.N.518117	C0211.T.518096	C0212.N.518167	C0212.T.518155	C0225.N.518047	C0225.T.518033	C0230.N.517992	C0230.T.518144	C0235.N.517993	C0235.T.518049	C0240.N.518020	C0240.T.518052	C0241.N.518043	C0241.T.518067	C0245.N.518071	C0245.T.518151	C0252.N.518016	C0252.T.518006	C0256.N.518170	C0256.T.518080	C0258.N.518014	C0258.T.517997	C0268.N.518089	C0268.T.518114	C0269.N.518130	C0269.T.518150	C0270.N.518041	C0270.T.518163	C0271.N.518022	C0271.T.518078	C0275.N.518076	C0275.T.518032	C0282.N.518138	C0282.T.518000	C0285.N.518084	C0285.T.518044	C0294.N.517987	C0294.T.518134	C0306.N.518003	C0306.T.518122	C0308.N.518154	C0308.T.518162	C0311.N.518124	C0311.T.518131	C0314.T.518025	C0315.N.518021	C0315.T.518034	C0318.N.518105	C0318.T.518140	C0322.N.518165	C0322.T.518018	C0325.N.518109	C0325.T.518083	C0330.N.518148	C0330.T.518035	C0332.N.518027	C0332.T.518017	C0333.N.518126	C0333.T.518046	C0334.N.518066	C0334.T.518147	C0335.N.518107	C0335.T.518115	C0341.N.518101	C0341.T.518113	C0342.N.518068	C0342.T.518093	C0344.N.518103	C0344.T.518029	C0349.N.517989	C0349.T.518111	C0355.N.518077	C0355.T.518157	C0362.N.518069	C0362.T.518026	C0366.N.518094	C0366.T.518172	C0371.N.518009	C0371.T.518139	C0374.N.518099	C0374.T.518127	C0378.N.518158	C0378.T.518104	C0388.N.518136	C0388.T.518015	C0394.N.518031	C0394.T.518064	C0395.N.518054	C0395.T.518075	C0398.N.518152	C0398.T.518092	C0399.N.518011	C0399.T.518153	C1.S.518137	C1.T.518120	C10.S.517995	C10.T.518056	C3.S.517996	C3.T.517994	C4.S.518169	C4.T.518118	C6.S.518082	C6.T.518061	G2OD5ABL.518057	G2OD5N55.518146	G3UBQAJU.518060	G3UBQNDP.518121	GQ6LSABJ.518010	GQ6LSNI6.518106	HZIMMAM6.518095	HZIMMNL5.518062	I7ROLN9P.518079	JIDZEAPD.518149	JIDZEN4J.518073	KIXFRARY.518160	KIXFRNL2.518129	LRQ9WAHA.518036	LRQ9WN6C.518048	MQE9OAS7.518008	MQE9ONGV.518038	MQETMAZC.518171	MQETMNL4.518037	O436FAO8.518097	O436FNP3.518007	OTGGZAZO.518108	OTGGZN5Y.518063	QFHRSAG2.518005	QFHRSNIH.518116	R8J9ZAGC.518059	R8J9ZNOW.518040	TV28IANZ.518070	TV28INUO.518004	UEL2GAPI.518173	UEL2GN92.518058	UTWNWANU.518168	UTWNWN3P.518012	UZ65XAS5.518119	UZ65XN27.518028	XBS5MA8H.517990	XBS5MNEH.518074	XZ33PA3O.518135	XZ33PN7O.518030	YOTV6ASH.518142	YOTV6NC8.518156
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__indistinctus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015612802498	0.000274725274725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000176991150442	0.0	0.000563063063063	0.0	0.0	0.0	0.0	0.0	0.000146198830409	0.0	0.0	0.0	0.0	0.000241370987207	0.000369139904024	0.0	0.0	0.0	0.0	0.000491642084562	0.0	0.0	0.0	0.000250815149235	0.0	0.0	0.0	0.0	0.000175530981218	0.0	0.0	0.0	0.000183116645303	8.92140244446e-05	0.0	0.0	0.000124968757811	0.0	0.0	0.0	0.000931677018634	0.000527148128624	0.0	0.000158428390368	0.00119047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000629458665548	0.0	0.000441014332966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00206611570248	0.0	0.0	0.000177179305457	0.0	0.0	0.0	0.000124937531234	0.000926784059314	0.0	0.0	0.000117274539697	0.0	0.0	0.0	0.0	0.0	0.000433087916847	0.0	0.0	0.0	0.0	0.0	0.000275482093664	0.0	0.0	0.0	0.0	0.0	0.000141663125089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146305779078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000230707117315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012017167382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000185082361651	0.0	0.0	0.000182049881668	0.000132872707946	0.0	0.0	0.0	0.000408830744072	0.0	0.0	0.000128386185646	0.000339097999322	0.0	0.0	0.0	0.0	0.0	0.000175746924429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__massiliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000170561146171	0.0	0.0	0.0	0.0	0.0	0.0	0.000137362637363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000162654521796	0.0	0.00070796460177	0.000231107002542	0.000281531531532	0.000223964165733	0.000506649778341	0.0	0.0	0.0	0.0	0.0	0.000696378830084	0.0	0.00525446629635	0.00217233888487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000161917098446	0.000363240101707	0.0	0.0	0.00105318588731	0.000838926174497	0.00335764733125	0.0	0.0	0.0	0.00107836089145	0.00071530758226	0.00137465633592	0.000220094640695	0.0	0.0	0.000155279503106	0.0	0.00578132970583	0.000316856780735	0.0	0.0	0.0	0.0002457002457	0.00118017309205	0.000381679389313	0.0	0.0	0.000209819555183	0.000509683995923	0.0	0.000335983872774	0.0	0.0	0.000524383848977	0.000368120743604	0.0	0.000836120401338	0.00116144018583	0.0	0.0	0.0	0.0	0.0	0.000858737655646	0.000177179305457	0.0	0.0	0.0	0.000874562718641	0.00123571207909	0.000249625561658	0.0	0.00129001993667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314300680985	0.0	0.000362647325476	0.000128650456709	0.0	0.000147928994083	0.000117096018735	0.0	0.000261437908497	0.000312272301447	0.000424989375266	0.00113927655938	0.0	0.0	0.0	0.0	0.000637755102041	0.00423728813559	0.0014303228443	0.00425129900803	0.000780640124902	0.0	0.000220167327169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000169548999661	0.0	0.000115353558657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000256344527044	0.0	0.0	0.00149700598802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000128386185646	0.000678195998644	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__;s__	0.0	0.0	0.000152671755725	0.0	0.000283165793572	0.0	0.0	0.000210526315789	0.000852805730855	0.0	0.0	0.0	0.0	0.0	0.00015612802498	0.000274725274725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00387335803301	0.0	0.000158553987633	0.0	0.000162654521796	0.0	0.0104424778761	0.00277328403051	0.00478603603604	0.00559910414334	0.000886637112096	0.000339673913043	0.000565291124929	0.002331002331	0.000146198830409	0.0	0.00853064066852	0.00258899676375	0.000150127608467	0.000724112961622	0.00203026947213	0.00185873605948	0.0	0.000364298724954	0.000981354268891	0.000491642084562	0.000663129973475	0.0	0.00330250990753	0.00351141208929	0.00825777202073	0.00835452233927	0.00244498777506	0.000383435582822	0.0057925223802	0.0	0.000694685654741	0.0	0.00824024903864	0.00981354268891	0.00107836089145	0.00071530758226	0.000124968757811	0.0	0.000124797204543	0.000561482313307	0.0169254658385	0.00948866631523	0.000170039108995	0.000475285171103	0.000595238095238	0.0	0.00531257721769	0.0041769041769	0.00157356412274	0.000381679389313	0.0	0.00068870523416	0.00167855644146	0.00152905198777	0.00485115766262	0.00246388173368	0.0	0.00013451708367	0.0	0.00607399226946	0.000253613999493	0.000418060200669	0.0	0.00850212553138	0.000421674045962	0.0	0.0	0.00326264274062	0.000429368827823	0.0	0.00077519379845	0.00175746924429	0.0	0.000374812593703	0.0	0.000249625561658	0.0	0.00222821625425	0.0	0.0	0.0	0.0	0.0	0.000866175833694	0.0	0.00995285489785	0.0	0.000181323662738	0.000128650456709	0.000275482093664	0.000295857988166	0.000117096018735	0.0	0.000653594771242	0.0	0.000141663125089	0.00199373397892	0.0	0.000694927032662	0.000514800514801	0.0	0.000212585034014	0.0	0.0073559460564	0.00614076523382	0.00273224043716	0.000731528895391	0.000220167327169	0.0	0.0	0.0	0.00408163265306	0.000192529842126	0.000490677134446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107043459645	0.0	0.0	0.0	0.0	0.000517152215135	0.0	0.00102537810818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148065889321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000613246116108	0.0	0.000153115908743	0.00320965464116	0.00746015598508	0.0	0.0	0.0	0.000215982721382	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__;s__	0.0	0.0	0.000458015267176	0.000925497454882	0.000283165793572	0.000207943439384	0.0	0.0	0.0441753368583	0.0552121382411	0.0	0.0	0.0117493472585	0.00503379836042	0.00015612802498	0.0	0.0237288135593	0.0	0.00111111111111	0.000718700589334	0.0	0.0	0.00379650721336	0.00351229302559	0.0269928300295	0.00961538461538	0.00388780894196	0.0111441307578	0.000505220613001	0.0	0.0306009196131	0.00687971593431	0.00325309043591	0.0	0.0320353982301	0.0117864571297	0.0436373873874	0.0550951847704	0.0	0.0	0.00395703787451	0.00652680652681	0.000146198830409	0.00331125827815	0.000174094707521	0.00258899676375	0.0463894310164	0.0412744388125	0.00184569952012	0.0111524163569	0.0547564976028	0.0224043715847	0.00785083415113	0.000491642084562	0.0132625994695	0.000218007412252	0.00132100396301	0.00125407574618	0.0	0.000363240101707	0.00733496332518	0.00255623721881	0.0150956643848	0.00545302013423	0.0245455598009	0.0317297850563	0.0190441311115	0.0160585244	0.00647016534867	0.00286123032904	0.00374906273432	0.00143061516452	0.000998377636341	0.000842223469961	0.0152173913043	0.0137058513442	0.0795783030097	0.0731939163498	0.0119047619048	0.0012077294686	0.0268099827032	0.0206388206388	0.0129819040126	0.00381679389313	0.00686681571383	0.00619834710744	0.00377675199329	0.00254841997961	0.0013230429989	0.000223989248516	0.00064892926671	0.00524616626312	0.00157315154693	0.00386526780784	0.00126806999746	0.00209030100334	0.00464576074332	0.0162540635159	0.00316255534472	0.00164473684211	0.00671487603306	0.0712343665035	0.00901674538429	0.0582919914954	0.0395348837209	0.0118629173989	0.00659434162944	0.031984007996	0.0355267222737	0.0409385921118	0.00330110822919	0.0520698956257	0.0277777777778	0.013822954482	0.0207433016422	0.00932090545939	0.000919793966152	0.00779558250325	0.000508646998983	0.0298585646936	0.0	0.0248413417951	0.0360221278786	0.0254820936639	0.0187869822485	0.00421545667447	0.00215982721382	0.00771241830065	0.00135317997294	0.153421164471	0.14753631444	0.00384957062481	0.00277970813065	0.0028314028314	0.00658404337723	0.0104166666667	0.0254237288136	0.0118512464242	0.00566839867737	0.0355191256831	0.0256035113387	0.0568031704095	0.0343137254902	0.0	0.0	0.0262390670554	0.00231035810551	0.0215897939156	0.00913461538462	0.000453103760761	0.000199521149242	0.0	0.00254323499491	0.0125281079345	0.011766062983	0.000214086919289	0.000624902359006	0.00124157502661	0.00210253922044	0.00199335548173	0.000344768143424	0.0	0.0	0.0	0.00796999531177	0.0164670658683	0.00192771084337	0.00170357751278	0.0	0.00192307692308	0.0	0.000185082361651	0.00176366843034	0.00101567034243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000385158556939	0.00271278399457	0.0	0.0	0.000308071472582	0.000647948164147	0.0	0.000702987697715
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__Barnesiella;s__viscericola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158553987633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000241370987207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000175530981218	0.0	0.000115780942457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00794314381271	0.0116144018583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000249625561658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000284819139846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas;s__	0.0	0.0	0.0	0.0	0.000141582896786	0.000415886878769	0.0	0.0	0.0	0.0	0.0	0.0	0.00424281984334	0.00316410182655	0.0109289617486	0.0081043956044	0.0	0.0	0.0	0.0	0.0	0.0	0.00151860288535	0.0	0.00548291859975	0.00160256410256	0.000833101916134	0.0	0.000168406871	0.0	0.00221975582686	0.000887705281846	0.00292778139232	0.00202156334232	0.00371681415929	0.00207996302288	0.00422297297297	0.00582306830907	0.000633312222926	0.000339673913043	0.00706613906162	0.00979020979021	0.0	0.0	0.000348189415042	0.000647249190939	0.00750638042336	0.00386193579532	0.0046142488003	0.0111524163569	0.00681302043906	0.00437158469945	0.00686947988224	0.00196656833825	0.0	0.0	0.0084214002642	0.0163029847003	0.00971502590674	0.00653832183073	0.0171149144254	0.00204498977505	0.0057925223802	0.000419463087248	0.015977770059	0.0291709314227	0.0155649148508	0.0157908823267	0.0132997843278	0.0100143061516	0.00424893776556	0.00154066248487	0.00336952452265	0.00224592925323	0.0122670807453	0.0115972588297	0.0	0.0	0.00238095238095	0.0	0.0137138621201	0.00859950859951	0.00708103855232	0.000381679389313	0.000958160332162	0.00068870523416	0.0151070079731	0.0158002038736	0.0013230429989	0.000111994624258	0.0	0.000403551251009	0.0	0.00110436223081	0.000380420999239	0.00418060200669	0.00348432055749	0.00750187546887	0.000632511068944	0.00740131578947	0.00929752066116	0.0125067971724	0.00128810648347	0.0127569099929	0.0100775193798	0.00439367311072	0.0	0.00649675162419	0.00525177633611	0.00948577134299	0.000943173779769	0.00879559047731	0.0	0.000418877408545	0.000864304235091	0.00366178428762	0.00147167034584	0.000433087916847	0.0	0.0120481927711	0.0	0.00870353581142	0.00861958059951	0.00206611570248	0.00192307692308	0.00339578454333	0.00323974082073	0.0118954248366	0.00104090767149	0.0266326675166	0.0632298490459	0.000592241634587	0.0	0.0010296010296	0.000774593338497	0.0102040816327	0.0	0.00275847977115	0.00236183278224	0.0316159250585	0.0285296269203	0.0	0.0	0.0	0.0	0.0025267249757	0.000192529842126	0.00294406280667	0.00192307692308	0.000453103760761	0.00179569034318	0.0	0.000508646998983	0.0	0.0	0.000214086919289	0.000312451179503	0.0	0.0	0.0	0.00327529736252	0.0	0.00256344527044	0.0	0.0	0.0	0.0033734939759	0.00292041859333	0.0	0.0	0.00126630365962	0.00185082361651	0.000195963158926	0.000580383052815	0.0	0.0	0.000384763370527	0.000705384434517	0.000971109492595	0.000613246116108	0.0	0.0	0.000770317113879	0.00813835198372	0.0	0.0	0.0	0.0	0.0	0.000175746924429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter;s__	0.0	0.000623052959502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223964165733	0.01044826424	0.0048955613577	0.00402703868834	0.0363778298205	0.0304945054945	0.0135593220339	0.0	0.000972222222222	0.000287480235734	0.0	0.0	0.000379650721336	0.00100351229303	0.00801349641501	0.00160256410256	0.000833101916134	0.00037147102526	0.000505220613001	0.0	0.018550816553	0.00466045272969	0.00536759921926	0.00539083557951	0.00867256637168	0.00415992604576	0.0225225225225	0.0288913773796	0.000759974667511	0.0	0.00197851893725	0.00932400932401	0.00511695906433	0.000367917586461	0.00243732590529	0.00258899676375	0.0144122504129	0.00917209751388	0.00609080841639	0.0	0.0035326772647	0.0023679417122	0.00588812561335	0.00983284169125	0.00132625994695	0.000218007412252	0.0173381770145	0.0243290694758	0.0136010362694	0.0145296040683	0.00733496332518	0.000639059304703	0.0119361067228	0.00251677852349	0.0172513604261	0.028659160696	0.0307635964109	0.0239093585512	0.0244428468728	0.0114449213162	0.0229942514371	0.00308132496974	0.00574067140896	0.00533408197642	0.00574534161491	0.0021085925145	0.0125828940656	0.00443599493029	0.00357142857143	0.0	0.0244625648629	0.0149877149877	0.00747442958301	0.00343511450382	0.00782497604599	0.00413223140496	0.039026437264	0.045871559633	0.00330760749724	0.00414380109755	0.0	0.000807102502018	0.00209753539591	0.00478556966685	0.00177529799645	0.00710702341137	0.00464576074332	0.0130032508127	0.00168669618385	0.0493421052632	0.0532024793388	0.00870038064165	0.00257621296694	0.020552799433	0.0116279069767	0.0030755711775	0.00212720697724	0.0083708145927	0.00926784059314	0.0207189216176	0.00141476066965	0.0188812008913	0.00925925925926	0.0086567997766	0.00432152117545	0.00249667110519	0.00331125827815	0.0	0.0	0.0361445783133	0.00368912936547	0.00942883046238	0.0178824134826	0.00123966942149	0.00147928994083	0.00234192037471	0.00107991360691	0.00875816993464	0.00187363380868	0.00609151437881	0.003702648818	0.00177672490376	0.000694927032662	0.00926640926641	0.00232378001549	0.00170068027211	0.0	0.0067429505517	0.00614076523382	0.0183450429352	0.013167520117	0.00902686041391	0.00367647058824	0.0	0.0	0.0281827016521	0.001540238737	0.00736015701668	0.000961538461538	0.0	0.0	0.00482640510665	0.00271278399457	0.0085126887247	0.0133810128042	0.00139156497538	0.00093735353851	0.0	0.00226427300663	0.00166112956811	0.00120668850198	0.000717669011052	0.000256344527044	0.00137339055794	0.0	0.0	0.00819277108434	0.00778778291555	0.0	0.0	0.0	0.00259115306311	0.0045071526553	0.00362739408009	0.0	0.0	0.00346287033474	0.00164589701387	0.0042486040301	0.0022485690924	0.0	0.0	0.000770317113879	0.00440827399118	0.0	0.0	0.0101663585952	0.0140388768898	0.00106723585912	0.00263620386643
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137362637363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000336813742001	0.0	0.0	0.0	0.0	0.0	0.00106194690265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000184569952012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495376486129	0.000250815149235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.92140244446e-05	0.00107836089145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000123548307388	0.0	0.00590086546027	0.000763358778626	0.000159693388694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051652892562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430960179279	0.0	0.00256344527044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126630365962	0.00555247084953	0.000783852635704	0.000290191526407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00295288226987	0.00813835198372	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__CF231;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000468384074941	0.000274725274725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247438140465	0.00704302850226	0.000873580431798	0.0	0.000310559006211	0.0	0.000170039108995	0.0	0.000595238095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000184060371802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000254323499491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000569638279692	0.0	0.0	0.0	0.0	0.0	0.0	0.00010216591745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032637075718	0.000431468430893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000759301442673	0.0	0.00295234078448	0.0	0.0	0.0	0.000842034355002	0.0	0.00174409386396	0.000665778961385	0.0	0.0	0.0	0.0	0.00675675675676	0.00380739081747	0.00177327422419	0.0	0.000282645562465	0.0004662004662	0.0	0.0	0.00139275766017	0.000647249190939	0.00285242456088	0.00386193579532	0.00350682908822	0.00185873605948	0.0	0.0	0.00686947988224	0.0	0.00132625994695	0.0	0.00264200792602	0.004263857537	0.00161917098446	0.000363240101707	0.00488997555012	0.00115030674847	0.00456380551167	0.00209731543624	0.0136621512099	0.0276356192426	0.00421168284197	0.0033901329289	0.00826743350108	0.00214592274678	0.000124968757811	0.0	0.000873580431798	0.000561482313307	0.00232919254658	0.00263574064312	0.0	0.0	0.00892857142857	0.0012077294686	0.000864838151717	0.0022113022113	0.00393391030685	0.00190839694656	0.0	0.0	0.00440621065883	0.00254841997961	0.000661521499449	0.000223989248516	0.0	0.0	0.000524383848977	0.0	0.0	0.000418060200669	0.0	0.00800200050013	0.0	0.0230263157895	0.0113636363636	0.00761283306145	0.00214684413912	0.0	0.00077519379845	0.0158172231986	0.00914699000213	0.00312343828086	0.00308928019771	0.00449326010984	0.000235793444942	0.00621555060396	0.00231481481481	0.000698129014242	0.00129645635264	0.00765645805593	0.000551876379691	0.00259852750108	0.0	0.000523834468308	0.0	0.0090661831369	0.0137655988679	0.0	0.000147928994083	0.000468384074941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000212585034014	0.0	0.0002043318349	0.000472366556448	0.0	0.0	0.0	0.0	0.0	0.0	0.00719144800777	0.000770119368502	0.00196270853778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107043459645	0.000156225589752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000204415372036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000351493848858
