# Constructed from biom file
#OTU ID	007-1	011-1	014-1	021-1	023-1	024-1	026-1	027-1	028-1	029-1	030-1	033-1	034-1	035-1	037-1	038-1	039-1	040-1	041-1	043-1	044-1	046-1	047-1	050-1	051-1	052-1	055-1	057-1
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.000180212650928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00221273905484	0.000294377391816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000390968624768	0.000112587255123	0.000132135306554	0.0	0.0	0.0	0.00025493945188	0.0	0.0	6.42343268243e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.114254820688	0.0312264860798	0.00196155355041	0.000733245343892	0.168659866338	0.0501869427668	0.0346719880269	0.0190071556351	0.0661242859616	0.228860439387	0.0606417427142	0.0215534770232	0.0665396220422	0.198127495525	0.087049243893	0.0705588510771	0.0109206200094	0.0192805078768	0.00928550483824	0.0551677550101	0.160808668076	0.251209398756	0.0107313195548	0.0119250425894	0.0369662205226	0.177225504176	0.0534256484448	0.0569116135663
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00738871868805	0.00451467268623	0.0198116908592	0.00234638510045	0.05768554344	0.0153868277251	0.00349214267897	0.138864042934	0.0276960360048	0.0853485064011	0.0273770974389	0.00366002440016	0.0146101318088	0.00385515627151	0.0317952694843	0.05635341867	0.0037576326914	0.0195156360216	0.00351871762291	0.0163251519928	0.00409619450317	0.0250518313753	0.0951907790143	0.000946431951543	0.142638623327	0.0689549806478	0.0436085563708	0.0289054470709
k__Bacteria;p__Actinobacteria;c__OPB41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000474158368895	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.0	0.0	0.000198728139905	0.0	0.00114722753346	0.000101853738032	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0491980537034	0.00601956358164	0.0654178109062	0.636456958498	0.133661625044	0.00776531492666	0.000124719381392	0.140205724508	0.00952051237667	0.0118539592224	0.184721813365	0.355157923275	0.0946482451961	0.105190692551	0.134160527336	0.0404308460818	0.197275716299	0.029978838467	0.404457042322	0.0468362981311	0.0410940803383	0.225812024879	0.0496820349762	0.00416430058679	0.0396430847674	0.0102872275413	0.286555750749	0.11831963001
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015880578053	0.0	0.0	0.0	0.0	0.000117564072419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.596323661921	0.141083521445	0.209984307572	0.0102654348145	0.0107281041154	0.199165947656	0.0679720628586	0.0836314847943	0.028388436905	0.0172277540699	0.00279658522225	0.00677782296326	0.00555820231856	0.0234063059342	0.00988755331524	0.27349359975	0.114255519023	0.00152833294145	0.00899227836966	0.00562936275614	0.161601479915	0.0252246026261	0.0087440381558	0.0266893810335	0.0281708094328	0.0621307801996	0.00330680996177	0.00963514902364
k__Bacteria;p__Firmicutes;c__Clostridia	0.217877094972	0.751316779533	0.685170655159	0.331573544508	0.62258177981	0.723324705206	0.63444749314	0.586091234347	0.864462523801	0.449502133713	0.707977627318	0.608512945642	0.799587104971	0.654412777089	0.730709577356	0.55416796753	0.642437764209	0.919938866682	0.562017398104	0.863093897771	0.432082452431	0.456288873531	0.788553259141	0.0936967632027	0.728744423199	0.677632919128	0.570114704971	0.763810380267
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.000720850603712	0.0395033860045	0.000980776775206	0.0129051180525	0.00140696447415	0.00258843830889	0.0164629583437	0.000447227191413	0.00207720270036	0.0218112849692	0.00647630261996	0.000813338755592	0.00222328092743	0.00413052457662	0.00135711516092	0.00156103652825	0.00317050258337	0.0054079473313	0.00048871078096	0.000225174510245	0.00528541226216	0.00138217000691	0.0170906200318	0.1289040318	0.00165710643722	0.00305561214097	0.00330680996177	0.00918550873587
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137684152554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0187393526405	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0	0.0	0.00843468026677	0.0	0.0	0.0	0.0	0.000223613595707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235128144839	0.000586452937152	0.0	0.0	0.0	0.000198728139905	0.000567859170926	0.00050987890376	0.0	0.0059935930557	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0	0.000376222723853	9.80776775206e-05	0.000146649068778	0.00316567006683	0.0	0.000249438762784	0.00223613595707	0.000346200450061	0.000158052789632	0.000147188695908	0.00108445167412	0.000794028902652	0.00357978796641	0.0	0.000156103652825	0.0183184593706	0.000705384434517	0.00557130290294	0.000225174510245	0.000528541226216	0.00120939875605	0.000397456279809	0.0	0.0006373486297	0.000101853738032	0.0283145602976	0.00044964028777
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.0	0.0	0.0	0.0	0.00175870559268	0.0	0.0	0.000894454382826	0.0	0.000158052789632	0.00103032087136	0.000135556459265	0.00015880578053	0.0017898939832	0.000387747188833	0.0	0.00669328323156	0.00246884552081	0.00459388134102	0.00236433235758	0.000528541226216	0.00155494125777	0.00357710651828	0.00170357751278	0.00203951561504	0.000203707476064	0.00423685026351	0.000513874614594
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0045053162732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.00612723013156	0.0259593679458	0.00814044723421	0.00557266461358	0.000175870559268	0.00158182341099	0.242579196807	0.0283989266547	0.00121170157521	0.157736684052	0.000147188695908	0.00108445167412	0.0157217722725	0.00536968194961	0.00465296626599	0.00312207305651	0.00317050258337	0.000470256289678	9.7742156192e-05	0.0100202657059	0.193842494715	0.0117484450587	0.022853736089	0.707931099754	0.00152963671128	0.000305561214097	0.00113671592436	0.00115621788284
k__Bacteria;p__Synergistetes;c__Synergistia	0.00342404036763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00473215975771	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3	0.0	0.0	0.0	0.0	0.000175870559268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017310022503	0.0244981823929	0.00794818957904	0.00122000813339	0.0	0.0	0.0	0.0	0.0	0.000352692217258	0.0	0.0	0.0	0.000518313752592	0.00278219395866	0.0	0.0160611854685	0.0	0.0	0.0110483042138
k__Bacteria;p__Tenericutes;c__RF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158052789632	0.000441566087724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
