# Constructed from biom file
#OTU ID	EM031.441732	EM032.441683	EM033.441685	EM034.441676	EM035.441593	EM036.441587	EM037.441737	EM038.441649	EM039.441743	EM040.441709	EM042.441674	EM043.441739	EM044.441601	EM046.441741	EM047.441722	EM047.T3.441645	EM049.441600	EM049.T3.441671	EM050.441672	EM052.441625	EM053.441738	EM053.T3.441688	EM054.441707	EM054.T3.441749	EM055.441603	EM055.T3.441626	EM056.441606	EM056.T3.441716	EM057.441605	EM057.T3.441589	EM058.441637	EM059.441715	EM059.T3.441604	EM060.441677	EM060.T3.441729	EM061.441673	EM062.441720	EM063.441621	EM063.T3.441695	EM064.441592	EM065.441667	EM065.T3.441614	EM066.441656	EM066.T3.441647	EM067.441615	EM068.441712	EM069.441700	EM070.441682	EM071.441747	EM071.T3.441734	EM072.441643	EM072.T3.441632	EM073.441594	EM073.T3.441721	EM074.441596	EM075.441644	EM076.441622	EM077.441646	EM077.T3.441639	EM078.441658	EM079.441724	EM080.441727	EM081.441618	EM082.441607	EM082.T3.441751	EM083.441666	EM083.T3.441744	EM084.441599	EM085.441675	EM086.441698	EM086.T3.441746	EM087.441726	EM088.441638	EM089.441742	EM089.T3.441624	EM090.441664	EM090.T3.441662	EM091.441686	EM092.441616	EM093.441602	EM093.T3.441670	EM094.441640	EM094.T3.441588	EM095.441717	EM095.T3.441590	EM096.441706	EM098.441733	EM098.T3.441740	EM099.441708	EM100.441714	EM100.T3.441627	EM101.441623	EM102.441633	EM103.441691	EM105.441629	EM106.441745	EM107.441620	EM108.441694	EM109.441669	EM110.441723	EM111.441634	EM112.441630	EM113.441619	EM114.441710	EM115.441641	EM116.441657	EM117.441609	EM118.441693	EM122.441699	EM123.441687	EM124.441697	EM125.441659	EM126.441679	EM129.441689	EM130.441701	EM131.441591	EM132.441696	EM133.441663	EM134.441735	EM135.441660	EM136.441650	EM137.441680	EM138.441753	EM139.441611	EM140.441608	EM141.441684	EM142.441711	EM144.441736	EM145.441690	EM146.441718	EM147.441617	EM148.441631	EM149.441655	EM150.441648	EM151.441595	EM152.441730	EM155.441678	EM156.441613	EM158.441731	EM159.441719	EM160.441703	EM161.441598	EM162.441728	EM163.441642	EM165.441597	EM166.441748	EM167.441702	EM168.441668	EM169.441653	EM170.441651	EM173.441754	EM174.441652	EM178.441705	EM179.441612	EM180.441692	EM182.441681	EM183.441654	EM209.441665	EM222.441725	EMC01.441661	EMC02.441750	EMC03.441713	EMC04.441704	EMC05.441628	EMC06.441610	EMC07.441636	EMC08.441752	EMC09.441635
k__Archaea;p__Euryarchaeota	0.0	0.000391255440896	0.0	0.0	0.0	0.0	0.0	0.000179802217561	6.98763189155e-05	0.0	0.000166444740346	0.000199401794616	2.80843654338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09113124936e-05	0.0	5.8489793531e-05	0.000130701869037	0.0	0.0	0.0	0.0	0.0	0.000138159712628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.13215293816e-05	0.0	0.0	0.000111290412331	0.0	0.000148265296036	0.000278189910979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05616709004e-05	0.0	0.000179920834833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012342631449	0.0	0.0	0.0	0.0	0.0	0.000157687253614	0.0	0.0	0.0	0.0	0.0	0.0	0.00100755667506	0.000169405387091	7.61092929447e-05	0.0	0.0	0.0	7.20046082949e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022146350466	0.0	0.0	0.0	0.0	0.0	0.000301795684322	0.0	6.27273867771e-05	0.0	0.000165139129717	0.0	0.000297796307326	8.05412371134e-05	0.0	0.0	9.53652489033e-05	0.0	6.98080279232e-05	0.00067035361153	0.000128402670776	0.0	0.0	0.0	0.0	0.0	0.000147514382652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.58737655646e-05	6.91754288877e-05	0.0	0.0	0.000386050701325	0.0	0.000210194429848	0.0	0.0	0.0	0.000222008436321	0.0	0.0	8.0765658442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.43328625585e-05
k__Bacteria;p__Actinobacteria	0.000577450555796	0.0620628943121	0.000876222099244	0.00687213660975	0.00361881785283	0.000507982583454	0.00432981927711	0.0107281989811	0.0100621899238	0.00756865854538	0.00416111850866	0.00109670987039	0.000477434212374	0.00126133701724	0.0	0.000149465660265	0.00174234999456	0.000176180408739	0.000680470496743	6.03281853282e-05	0.028052133184	0.00857098332554	0.00058489793531	0.000326754672592	0.00354290131409	0.00219042056075	0.000146423603485	0.000401251905947	0.00107768298159	0.000828958275767	0.000965685958926	0.000840716549182	0.000762849241919	0.00105457421566	0.000159210316829	0.00102797890409	0.000594580820522	0.00148307941216	0.00207951070336	0.000816159967354	0.0	0.00101351351351	0.00579950289975	0.00402199786588	0.00230718523401	0.00425968693867	0.000133386688009	0.00113895216401	0.00200322742196	0.00467628799484	0.00118612236829	0.0017618694362	0.000614376407946	0.00100443626015	0.00923913043478	0.00843840931135	0.00733333333333	0.0031573217202	0.00120069640391	0.00935757897531	0.0233057588291	0.00166974250813	0.0056414922657	0.0	6.19233389064e-05	0.00147909103133	0.000572972088074	0.00152681079761	0.00148179508891	0.002685546875	0.0152033105434	0.0	0.00146059566902	0.00787401574803	0.00307248557813	0.0149618759891	0.00963443183865	0.00801940831592	0.00277709207603	0.00118860837731	0.0	0.0	0.000556040988164	0.0	0.000210249671485	0.0143304970891	0.000166389351082	0.00446883575069	0.00466770393421	0.00405353236392	0.00200323599661	0.04	0.00271048619346	0.0	0.00324925181702	0.000676132521974	0.00397258913497	0.00309619815668	0.000483372003094	0.00762357570293	0.00126592961431	0.00640222686152	0.007932930677	0.000244125724748	0.0015392015392	0.000284703298491	0.000186654223052	0.033219525699	0.00209136657735	0.00791927449227	0.000208652107386	0.00448812195311	0.00281576830249	0.000905387052965	0.000832379565082	0.00125454773554	0.00045045045045	0.00148625216745	0.00130740317045	0.0011911852293	0.00531572164948	0.00129176713744	0.0811192764274	0.00352851420942	0.00271462504242	0.000767888307155	0.0317580023462	0.00224704673857	0.000757125087881	0.00808960796515	0.0	0.000331455087836	0.00455099553027	0.00199144416581	0.00224521671222	0.00115125752745	0.0172714078374	0.00311092040335	0.00442038791159	0.00919158361019	0.000118504473544	0.0	0.00317732932589	0.000760929717764	0.0006851326221	0.000661988613796	0.0075923304594	0.0511841100076	0.00147136100893	0.000914673984059	0.0117441860465	0.00104250580486	0.00170206467846	0.00270576390637	0.00775872856964	0.00589589306627	0.0014684287812	0.000465513228334	0.000865051903114	0.00438519557972	0.0125375473423	0.000199183348272	0.0101360020529	0.011367275056	0.00560764846479	0.0058361553426	0.0052783109405	0.00401397457816
k__Bacteria;p__Bacteroidetes	0.566695539194	0.263412725583	0.556308799115	0.701027349715	0.569682348211	0.51908563135	0.631212349398	0.4525621816	0.51806302844	0.672817703453	0.311695517088	0.416949152542	0.463813295139	0.693675295814	0.913448983399	0.575816456169	0.457475770445	0.497650927883	0.709827938174	0.572393822394	0.53696161287	0.905329593268	0.657191320115	0.650437851261	0.386627157949	0.428154205607	0.652756424336	0.649867586871	0.54225415357	0.0312931749102	0.518830876199	0.665071460907	0.734147039191	0.67431232973	0.514806559465	0.518816483418	0.567187632719	0.344074423621	0.406177370031	0.42617152962	0.603466865721	0.600760135135	0.651284175642	0.562833456456	0.658536585366	0.816474210931	0.798319327731	0.532072892938	0.390907573313	0.633637023301	0.383661164377	0.255007418398	0.708922110724	0.647108060601	0.315126811594	0.395053346266	0.710833333333	0.639847577572	0.630245542415	0.473055481816	0.582882596246	0.519641444767	0.160145586897	0.884696016771	0.795219518236	0.586257899691	0.607841532291	0.571332600464	0.420970928592	0.522135416667	0.533285354444	0.584900492971	0.766495205436	0.50157480315	0.320228241786	0.559200115091	0.582387898433	0.337758609071	0.4740187608	0.506775067751	0.650307219662	0.546637923887	0.561839701327	0.29844789357	0.587542706965	0.541088222123	0.733361064892	0.602195217562	0.478550789064	0.252284133316	0.299714924108	0.473753148615	0.577841775368	0.541137072837	0.5648567764	0.742618886635	0.153639884795	0.513608870968	0.421983758701	0.75366833347	0.739302894759	0.759707724426	0.45199675471	0.801830942936	0.75747955748	0.339895066499	0.731124591694	0.178831780013	0.430756159728	0.632136926811	0.265475031298	0.597461889654	0.720434432824	0.57612796137	0.724170221621	0.653807552377	0.830855855856	0.646271984147	0.614642915509	0.688505062537	0.776659149485	0.810799173269	0.47936687394	0.7478542819	0.661096029861	0.640279232112	0.558655941009	0.638674884438	0.452328159645	0.47002696536	0.908900083963	0.659982322395	0.48086143844	0.664994836997	0.534166341273	0.60688983351	0.658490566038	0.485839948509	0.61398285972	0.381727574751	0.43520767909	0.0	0.568913696866	0.46146928611	0.646080062641	0.68184827221	0.583837343971	0.509854851031	0.645507094062	0.664837318699	0.636279069767	0.753589537033	0.505143195441	0.800465643091	0.473908146665	0.76569882486	0.502985805188	0.80766545116	0.503892733564	0.462638133661	0.429541595925	0.525246489393	0.520977675135	0.249359590138	0.25822761537	0.449960371785	0.645969289827	0.28908050249
k__Bacteria;p__Cyanobacteria	0.0	0.0	0.0	0.0	0.000160836349015	0.0	0.000376506024096	5.99340725202e-05	0.0	0.000720824623369	0.0	0.0	0.000280843654338	0.0	0.0	0.0	0.000326690623979	0.000528541226216	0.000194420141927	0.0	0.0	0.0	0.000175469380593	0.0	0.00264107188869	0.0	0.0	0.0	0.00916030534351	0.0	0.0132620871693	0.00142275108323	0.0	0.0	0.0	8.93894699204e-05	0.000127410175826	0.000202238101658	0.0	0.00122423995103	0.0	0.0	0.0113504556752	0.00229828449479	0.0	0.0	0.0	0.0	0.00228145345279	0.0	0.000889591776218	0.000649109792285	0.0	0.0	9.05797101449e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203821656051	0.0	0.0	0.0	0.0	0.0	0.000493931696303	0.0	0.0	0.0	0.0	0.0	0.000250815149235	0.0	9.00414190528e-05	0.0	0.000308565786226	9.50886701849e-05	0.00522273425499	8.29118646878e-05	0.000158868853761	0.0	0.0	0.000223914017017	0.0	0.0	0.0	0.00797838116073	0.00292780645658	0.0	0.0	0.0	0.0	0.000112688753662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.05412371134e-05	0.0	0.00226116449972	0.000190730497807	0.0	0.0	0.0	0.00173343605547	0.0	0.000933416303671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171747531129	0.000484228002214	0.0	0.0	0.0	0.0	0.0	0.0	0.000581395348837	4.73866274937e-05	0.0	0.0	0.0	0.000121148487663	0.000587371512482	0.0	0.0	0.0	0.000261198902965	0.00049795837068	0.0	0.0	0.0	0.0	0.00748560460653	0.000148665725117
k__Bacteria;p__Deferribacteres	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.80843654338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000282246683601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes	0.371156344738	0.640582970607	0.440047961631	0.273983062613	0.389545637314	0.450870827286	0.35297439759	0.504225352113	0.387603941024	0.286311540402	0.646360408344	0.543170488534	0.524615946303	0.287044266923	0.0865510166014	0.42358568119	0.448655123598	0.408738548273	0.270632837562	0.393762065637	0.433000712758	0.0836060464391	0.324852313271	0.304731407659	0.536588508116	0.503796728972	0.336627864412	0.334804590322	0.41679389313	0.961384360321	0.446340050216	0.318760913148	0.261085153047	0.278495474119	0.446744149021	0.451908465183	0.416886095303	0.653835782661	0.590581039755	0.520029925865	0.318155428382	0.371368243243	0.316735708368	0.412542066814	0.319270490002	0.172286374134	0.195544884621	0.42993166287	0.561738356241	0.310973151657	0.565039043195	0.58818620178	0.288620383644	0.346530509751	0.674365942029	0.541222114452	0.270333333333	0.336744692433	0.356246623041	0.509689408017	0.384346166083	0.438351348976	0.720609645132	0.0806789747751	0.134992878816	0.410985612478	0.385692068429	0.35568584341	0.515311882585	0.419514973958	0.413278157611	0.38351287201	0.207595097479	0.480183727034	0.641334336594	0.398503812401	0.373131640555	0.591347125817	0.474574179215	0.487995055389	0.311751152074	0.299975126441	0.360950035745	0.675831485588	0.385755584757	0.370689655172	0.24608985025	0.344492355939	0.492109357635	0.559001415519	0.563602742892	0.35919395466	0.395561578858	0.452469746556	0.357845233006	0.217601983322	0.791240440957	0.439156105991	0.560711523589	0.236084924994	0.254536247785	0.213917884482	0.452537636347	0.189441562405	0.239153439153	0.647944035466	0.267475501633	0.535941681277	0.50330043788	0.326286882105	0.695924328836	0.380484407645	0.270112630732	0.415874452995	0.274165019249	0.315518755489	0.164752252252	0.350672941954	0.364683771858	0.308665872543	0.184358891753	0.132449190493	0.414546824948	0.244039671944	0.334916864608	0.357766143106	0.403720462544	0.34020287622	0.512573684495	0.366936320266	0.0871116708648	0.33841564468	0.511093051605	0.328367015784	0.436743459586	0.383545873185	0.316255442671	0.490023600086	0.348849797023	0.587375415282	0.544942821592	1.0	0.405324173465	0.522689540675	0.342076930606	0.306897921356	0.387208853429	0.411611917494	0.337782448765	0.319743891284	0.341279069767	0.230535942757	0.420557981203	0.192801409514	0.518207983982	0.221782498082	0.462065589819	0.1675847622	0.44446366782	0.480968251184	0.552958077576	0.4293397072	0.450153964588	0.570365033622	0.561408347123	0.440809856618	0.324664107486	0.640749275255
k__Bacteria;p__Fusobacteria	0.0	0.0	0.0	0.0121477162293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.42530963013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000152733937481	0.0	0.0	0.0	6.4416387529e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.46705037832e-05	0.0	0.0	0.0	0.000178778939841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000108873162765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.27037873088e-05	0.00122284563372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148005624214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae	0.0	0.00102704553235	0.0	0.0	8.04181745074e-05	0.00181422351234	0.0	0.00407551693138	6.98763189155e-05	0.0	0.0	0.00049850448654	0.000561687308675	0.0028830560394	0.0	0.0	0.000217793749319	5.87268029128e-05	0.0	0.00102557915058	0.0	0.0	0.000350938761186	0.00267938831525	0.00109507858799	0.000365070093458	0.000146423603485	0.000240751143568	0.000987876066457	0.0	0.00173823472607	0.000258682015133	0.0	0.000703049477107	0.00143289285146	0.0	0.00297290410261	0.0	0.0	0.000272053322451	0.0	0.0	0.0003314001657	0.000246244767299	0.0165897604922	0.000153964588145	0.00360144057623	0.000227790432802	0.00434032608091	8.06256550834e-05	0.00232282297124	0.00222551928783	0.0	0.0	0.0	0.0	0.0	0.0188350571584	0.0103259890737	0.00245553490842	0.00135221126312	0.00597592055541	0.000500454959054	0.0	0.0	0.0	0.0	0.0	0.0158763759526	0.00203450520833	0.00143936667866	0.00182581705313	0.00215914142376	0.0	0.0	0.000143864192203	0.000360165676211	0.0	0.00580103678104	0.0	0.000691244239631	0.0	0.0	0.00709534368071	0.00257555847569	0.000111957008509	0.00316139767055	0.0105840846727	0.0	0.0417578175267	0.00477694737653	0.0	0.00152464848382	0.0035771367684	0.000855066267636	0.0	0.0	7.20046082949e-05	9.66744006187e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000284703298491	0.0	0.0	0.0	0.0	0.00229517318125	0.00773814129846	0.0	0.0	0.00020809489127	0.000940910801656	0.000112612612613	0.0	0.0012256904723	0.0	0.0	8.61178091629e-05	0.0171471641229	0.000762921991226	0.0	0.0	0.0	0.0084103749358	0.00032448218052	0.000933416303671	0.0	0.0	0.000406338886631	0.0	0.000195236235845	0.0	0.000145137880987	0.00761639133233	0.00577356788453	0.000553709856035	0.00580671920365	0.0	0.00369257191928	0.000345877144438	0.0	0.0	0.00270235490928	0.00550038197097	0.00252233315817	0.000522670848033	0.000813953488372	0.0	0.0011100421816	0.0	0.0	0.00351330614223	0.000587371512482	0.0	0.00103806228374	0.00280652517102	0.0	0.0024897918534	0.0	0.00920589177073	0.0345651774223	0.0119605158873	0.000383877159309	0.0357541068907
k__Bacteria;p__Proteobacteria	0.0245416486213	0.018340098792	0.00244419848736	0.00548382618353	0.0366706875754	0.00769230769231	0.0111069277108	0.00299670362601	0.014883655929	0.0298421394075	0.027907234798	0.0380857427717	0.00483051085461	0.000600636674875	0.0	0.000448396980794	0.0913644778395	0.0927883486023	0.018664333625	0.0296814671815	0.00178189593728	0.00249337696743	0.0139205708604	0.021304404653	0.00341406853904	0.00408878504673	0.00563730873417	0.0123585587032	0.0297260889088	0.00283227410887	0.00334771132428	0.0131927827718	0.00400495852007	0.026979523684	0.0363795573953	0.0212746938411	0.0107024547694	0.000404476203317	0.00085626911315	0.0287696388492	0.0228083271129	0.0153716216216	0.000745650372825	0.00295493720758	0.000549329817623	0.00148832435207	0.000266773376017	0.018132118451	0.0131879138612	0.0257195839716	0.0125531283977	0.0198442136499	0.00184312922384	0.00535699338746	0.000634057971014	0.0349175557711	0.01	0.000762112139358	0.00198114906646	0.00544199628351	0.000556792873051	0.0307584146234	0.0635122838944	0.0346250084534	0.0697256796086	0.00121016538927	0.003355979373	0.0428728471968	0.00945526390065	0.036865234375	0.0228499460237	0.0287566185868	0.0222899599924	0.00905511811024	0.0227614747931	0.0259674866926	0.0343958220782	0.000943459801873	0.00678844729696	0.00351828079684	0.0307987711214	0.151314153055	0.0761776153785	0.0	0.00672798948752	0.0735557545902	0.00432612312812	0.00407683261466	0.0220048899756	0.0147342684339	0.0156406502812	0.000906801007557	0.00863967474166	0.00273993454601	0.0728516460026	0.00146495379761	0.00297944185123	0.00748847926267	0.0130510440835	0.00262316583327	0.00185669676766	0.010577592206	0.0875326782656	0.00768996032957	0.0010582010582	0.00801236425753	0.00121325244984	0.0409707483621	0.0638520358147	0.0334653212415	0.0360968145778	0.00355954499729	0.00643604183427	0.00452693526483	0.000624284673811	0.0204491280893	0.00146396396396	8.25695648584e-05	0.00947867298578	0.00134008338297	0.0335051546392	0.0506372717878	0.00423968343697	0.000476826244516	0.00127248048863	0.00104712041885	0.00444109267639	0.00776836158192	0.0326104591423	0.145301804605	0.00398824517212	0.000110485029279	0.00251930109711	0.00103260067857	0.0224521671222	0.00823591923486	0.00754716981132	0.0134091396696	0.0193053676139	0.00188261351052	0.00628073709783	0.0	0.0169171318162	0.0136967349198	0.00538318488793	0.00966503376142	0.00476129198301	0.0140565317036	0.00861797162375	0.0094080752646	0.00593023255814	0.0132682556982	0.0544660697106	0.00402718348855	0.000125140783381	0.00117110204741	0.0282917278512	0.0239739312592	0.0191176470588	0.0489387826697	0.00470158025336	0.0226073100289	0.0187323582243	0.128162023695	0.137525280382	0.0587938612292	0.00930902111324	0.0228201888055
