# Constructed from biom file
#OTU ID	EM031.441732	EM032.441683	EM033.441685	EM034.441676	EM035.441593	EM036.441587	EM037.441737	EM038.441649	EM039.441743	EM040.441709	EM042.441674	EM043.441739	EM044.441601	EM046.441741	EM047.441722	EM047.T3.441645	EM049.441600	EM049.T3.441671	EM050.441672	EM052.441625	EM053.441738	EM053.T3.441688	EM054.441707	EM054.T3.441749	EM055.441603	EM055.T3.441626	EM056.441606	EM056.T3.441716	EM057.441605	EM057.T3.441589	EM058.441637	EM059.441715	EM059.T3.441604	EM060.441677	EM060.T3.441729	EM061.441673	EM062.441720	EM063.441621	EM063.T3.441695	EM064.441592	EM065.441667	EM065.T3.441614	EM066.441656	EM066.T3.441647	EM067.441615	EM068.441712	EM069.441700	EM070.441682	EM071.441747	EM071.T3.441734	EM072.441643	EM072.T3.441632	EM073.441594	EM073.T3.441721	EM074.441596	EM075.441644	EM076.441622	EM077.441646	EM077.T3.441639	EM078.441658	EM079.441724	EM080.441727	EM081.441618	EM082.441607	EM082.T3.441751	EM083.441666	EM083.T3.441744	EM084.441599	EM085.441675	EM086.441698	EM086.T3.441746	EM087.441726	EM088.441638	EM089.441742	EM089.T3.441624	EM090.441664	EM090.T3.441662	EM091.441686	EM092.441616	EM093.441602	EM093.T3.441670	EM094.441640	EM094.T3.441588	EM095.441717	EM095.T3.441590	EM096.441706	EM098.441733	EM098.T3.441740	EM099.441708	EM100.441714	EM100.T3.441627	EM101.441623	EM102.441633	EM103.441691	EM105.441629	EM106.441745	EM107.441620	EM108.441694	EM109.441669	EM110.441723	EM111.441634	EM112.441630	EM113.441619	EM114.441710	EM115.441641	EM116.441657	EM117.441609	EM118.441693	EM122.441699	EM123.441687	EM124.441697	EM125.441659	EM126.441679	EM129.441689	EM130.441701	EM131.441591	EM132.441696	EM133.441663	EM134.441735	EM135.441660	EM136.441650	EM137.441680	EM138.441753	EM139.441611	EM140.441608	EM141.441684	EM142.441711	EM144.441736	EM145.441690	EM146.441718	EM147.441617	EM148.441631	EM149.441655	EM150.441648	EM151.441595	EM152.441730	EM155.441678	EM156.441613	EM158.441731	EM159.441719	EM160.441703	EM161.441598	EM162.441728	EM163.441642	EM165.441597	EM166.441748	EM167.441702	EM168.441668	EM169.441653	EM170.441651	EM173.441754	EM174.441652	EM178.441705	EM179.441612	EM180.441692	EM182.441681	EM183.441654	EM209.441665	EM222.441725	EMC01.441661	EMC02.441750	EMC03.441713	EMC04.441704	EMC05.441628	EMC06.441610	EMC07.441636	EMC08.441752	EMC09.441635
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0	0.000391255440896	0.0	0.0	0.0	0.0	0.0	0.000179802217561	6.98763189155e-05	0.0	0.000166444740346	0.000199401794616	2.80843654338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09113124936e-05	0.0	5.8489793531e-05	0.000130701869037	0.0	0.0	0.0	0.0	0.0	0.000138159712628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.13215293816e-05	0.0	0.0	0.000111290412331	0.0	0.000148265296036	0.000278189910979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05616709004e-05	0.0	0.000179920834833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012342631449	0.0	0.0	0.0	0.0	0.0	0.000157687253614	0.0	0.0	0.0	0.0	0.0	0.0	0.00100755667506	0.000169405387091	7.61092929447e-05	0.0	0.0	0.0	7.20046082949e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022146350466	0.0	0.0	0.0	0.0	0.0	0.000301795684322	0.0	6.27273867771e-05	0.0	0.000165139129717	0.0	0.000297796307326	8.05412371134e-05	0.0	0.0	9.53652489033e-05	0.0	6.98080279232e-05	0.00067035361153	0.000128402670776	0.0	0.0	0.0	0.0	0.0	0.000147514382652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.58737655646e-05	6.91754288877e-05	0.0	0.0	0.000386050701325	0.0	0.000210194429848	0.0	0.0	0.0	0.000222008436321	0.0	0.0	8.0765658442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.43328625585e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.000505269236322	0.0617694527315	0.000876222099244	0.00687213660975	0.00345798150382	0.000507982583454	0.00414156626506	0.010368594546	0.00999231360492	0.00749657608304	0.00416111850866	0.000398803589232	0.00044934984694	0.00120127334975	0.0	0.0	0.00130676249592	0.000176180408739	0.000680470496743	0.0	0.028052133184	0.00857098332554	0.00058489793531	0.000261403738073	0.00354290131409	0.00219042056075	7.32118017424e-05	8.02503811893e-05	0.000269420745397	0.000276319425256	0.000836927831069	0.000840716549182	0.000572136931439	0.00105457421566	0.0	0.000849199964244	0.000552110761913	0.00148307941216	0.00201834862385	0.000136026661226	0.0	0.00101351351351	0.00579950289975	0.00393991627678	0.00219731927049	0.00415704387991	0.000133386688009	0.00109339407745	0.0017806465973	0.00467628799484	0.0010872788376	0.0017618694362	0.000546112362619	0.00100443626015	0.00851449275362	0.00843840931135	0.00733333333333	0.0031573217202	0.00114066158372	0.00902574993363	0.0231466751511	0.00158186132349	0.00527752502275	0.0	0.0	0.00147909103133	0.000572972088074	0.0014657383657	0.00148179508891	0.002685546875	0.0152033105434	0.0	0.00133358734997	0.00787401574803	0.00300978179082	0.0147460797008	0.00963443183865	0.00795201833008	0.00265366576154	0.00118860837731	0.0	0.0	0.000556040988164	0.0	0.000105124835742	0.0143304970891	0.0	0.00439043512348	0.00455656812625	0.00392484879681	0.00184914091995	0.04	0.0020328646451	0.0	0.00307823856349	0.000563443768312	0.00357533022147	0.00295218894009	0.000386697602475	0.00737765390606	0.000843953076209	0.00605427974948	0.007932930677	0.000244125724748	0.0013468013468	0.000284703298491	9.33271115259e-05	0.0328504198579	0.000326776027711	0.0078554093754	0.000208652107386	0.00441074054012	0.00281576830249	0.000603591368643	0.000624284673811	0.00125454773554	0.000337837837838	0.00148625216745	0.00130740317045	0.00104228707564	0.00523518041237	0.00129176713744	0.0809308460524	0.00352851420942	0.00271462504242	0.000767888307155	0.0312552371376	0.0021186440678	0.00059488399762	0.00808960796515	0.0	0.000331455087836	0.00422592442097	0.00199144416581	0.00204998047638	0.00115125752745	0.017198838897	0.00289637416863	0.00342805593144	0.00919158361019	5.92522367719e-05	0.0	0.00300558179476	0.000622578859989	0.0006851326221	0.000529590891037	0.0075923304594	0.0510313216196	0.00136626379401	0.000914673984059	0.0116279069767	0.000805572667393	0.00170206467846	0.00257991442235	0.00775872856964	0.00577474457861	0.0014684287812	0.000387927690279	0.000865051903114	0.00429749166813	0.0125375473423	9.9591674136e-05	0.00994354631768	0.0111271213577	0.00560764846479	0.0058361553426	0.0052783109405	0.00379097599049
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	7.21813194745e-05	0.000293441580672	0.0	0.0	0.000160836349015	0.0	0.000188253012048	0.000359604435121	6.98763189155e-05	7.20824623369e-05	0.0	0.000697906281157	2.80843654338e-05	6.00636674875e-05	0.0	0.000149465660265	0.000435587498639	0.0	0.0	6.03281853282e-05	0.0	0.0	0.0	6.53509345184e-05	0.0	0.0	7.32118017424e-05	0.000321001524757	0.000808262236192	0.000552638850511	0.000128758127857	0.0	0.00019071231048	0.0	0.000159210316829	0.000178778939841	4.24700586087e-05	0.0	6.11620795107e-05	0.000680133306128	0.0	0.0	0.0	8.20815890996e-05	0.000109865963525	0.000102643058763	0.0	4.55580865604e-05	0.000222580824662	0.0	9.88435306909e-05	0.0	6.82640453273e-05	0.0	0.000724637681159	0.0	0.0	0.0	6.00348201957e-05	0.000331829041678	0.000159083678015	8.78811846384e-05	0.000363967242948	0.0	6.19233389064e-05	0.0	0.0	6.10724319042e-05	0.0	0.0	0.0	0.0	0.000127008319045	0.0	6.27037873088e-05	0.000215796288304	0.0	6.73899858481e-05	0.00012342631449	0.0	0.0	0.0	0.0	0.0	0.000105124835742	0.0	0.000166389351082	7.8400627205e-05	0.000111135807957	0.000128683567108	0.000154095076662	0.0	0.000677621548365	0.0	0.000171013253527	0.000112688753662	0.000397258913497	0.00014400921659	9.66744006187e-05	0.000245921796869	0.000421976538104	0.000347947112039	0.0	0.0	0.0001924001924	0.0	9.33271115259e-05	0.0003691058411	0.00176459054964	6.38651168732e-05	0.0	7.73814129846e-05	0.0	0.000301795684322	0.00020809489127	0.0	0.000112612612613	0.0	0.0	0.000148898153663	8.05412371134e-05	0.0	0.000188430374976	0.0	0.0	0.0	0.000502765208648	0.000128402670776	0.00016224109026	0.0	0.0	0.0	0.000325071109305	0.0	0.000195236235845	0.0	7.25689404935e-05	0.000214546234714	0.000992331980153	0.0	5.92522367719e-05	0.0	0.000171747531129	0.000138350857775	0.0	0.000132397722759	0.0	0.000152788388083	0.000105097214924	0.0	0.000116279069767	0.000236933137469	0.0	0.000125849484017	0.0	0.000121148487663	0.0	7.75855380557e-05	0.0	8.77039115945e-05	0.0	9.9591674136e-05	0.000192455735181	0.000240153698367	0.0	0.0	0.0	0.000222998587676
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.566695539194	0.263412725583	0.556308799115	0.701027349715	0.569682348211	0.51908563135	0.631212349398	0.4525621816	0.51806302844	0.672817703453	0.311695517088	0.416949152542	0.463813295139	0.693675295814	0.913448983399	0.575816456169	0.457475770445	0.497650927883	0.709827938174	0.572393822394	0.53696161287	0.905329593268	0.657191320115	0.650437851261	0.386627157949	0.428154205607	0.652756424336	0.649867586871	0.54225415357	0.0310859353413	0.518830876199	0.665071460907	0.734147039191	0.67431232973	0.514806559465	0.518816483418	0.567187632719	0.344074423621	0.406177370031	0.42617152962	0.603466865721	0.600760135135	0.651284175642	0.562833456456	0.658536585366	0.816474210931	0.798319327731	0.532072892938	0.390907573313	0.633637023301	0.383661164377	0.255007418398	0.708922110724	0.647108060601	0.315126811594	0.395053346266	0.710833333333	0.639847577572	0.630245542415	0.473055481816	0.582882596246	0.519641444767	0.160145586897	0.884696016771	0.795219518236	0.586257899691	0.607841532291	0.571332600464	0.420970928592	0.522135416667	0.533195394027	0.584900492971	0.766495205436	0.50157480315	0.320228241786	0.559200115091	0.582387898433	0.337758609071	0.4740187608	0.506775067751	0.650307219662	0.546637923887	0.561839701327	0.29844789357	0.587542706965	0.541088222123	0.733361064892	0.602195217562	0.478550789064	0.252284133316	0.299714924108	0.473652392947	0.577841775368	0.541137072837	0.56460025652	0.742618886635	0.153639884795	0.513608870968	0.421983758701	0.75366833347	0.739302894759	0.759707724426	0.45199675471	0.801830942936	0.75747955748	0.339895066499	0.731124591694	0.178647227092	0.430756159728	0.632136926811	0.265475031298	0.597461889654	0.720434432824	0.57612796137	0.724170221621	0.653807552377	0.830855855856	0.646271984147	0.614642915509	0.688505062537	0.776659149485	0.810799173269	0.47936687394	0.7478542819	0.661096029861	0.640279232112	0.558655941009	0.638674884438	0.452328159645	0.47002696536	0.908900083963	0.659982322395	0.48086143844	0.664994836997	0.534166341273	0.60688983351	0.658490566038	0.485839948509	0.61398285972	0.381727574751	0.43520767909	0.0	0.568913696866	0.46146928611	0.646080062641	0.68184827221	0.583837343971	0.509854851031	0.645507094062	0.664837318699	0.636279069767	0.753589537033	0.505143195441	0.800465643091	0.473908146665	0.76569882486	0.502985805188	0.80766545116	0.503892733564	0.462638133661	0.429541595925	0.525246489393	0.520977675135	0.249359590138	0.25822761537	0.449960371785	0.645969289827	0.28908050249
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000138159712628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.99604174163e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000100755667506	0.0	0.0	0.000256519880291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018455292055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.90798563139e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2	0.0	0.0	0.0	0.0	0.0	0.0	0.000188253012048	0.0	0.0	0.000720824623369	0.0	0.0	0.000280843654338	0.0	0.0	0.0	0.000326690623979	0.000528541226216	0.000194420141927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00916030534351	0.0	0.0132620871693	0.00142275108323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00122423995103	0.0	0.0	0.0113504556752	0.00229828449479	0.0	0.0	0.0	0.0	0.00228145345279	0.0	0.000889591776218	0.000649109792285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203366696997	0.0	0.0	0.0	0.0	0.0	0.000493931696303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000308565786226	9.50886701849e-05	0.00522273425499	8.29118646878e-05	0.000158868853761	0.0	0.0	0.000223914017017	0.0	0.0	0.0	0.00797838116073	0.00285075891825	0.0	0.0	0.0	0.0	0.000112688753662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00226116449972	0.000190730497807	0.0	0.0	0.0	0.00173343605547	0.0	0.000933416303671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171747531129	0.000345877144438	0.0	0.0	0.0	0.0	0.0	0.0	0.000348837209302	0.0	0.0	0.0	0.0	0.000121148487663	0.000587371512482	0.0	0.0	0.0	0.000261198902965	0.00049795837068	0.0	0.0	0.0	0.0	0.00748560460653	0.000148665725117
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.0	0.0	0.0	0.0	0.000160836349015	0.0	0.000188253012048	5.99340725202e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000175469380593	0.0	0.00264107188869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.93894699204e-05	0.000127410175826	0.000202238101658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.05797101449e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.54959053685e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000250815149235	0.0	9.00414190528e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.70475383312e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.05412371134e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000138350857775	0.0	0.0	0.0	0.0	0.0	0.0	0.000232558139535	4.73866274937e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.80843654338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000282246683601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
